m,time
39.46438799573069,491501031648239
39.46438799573069,491501131648239
39.46438799573069,491501231648239
39.46438799573069,491501331648239
39.46438799573069,491501431648239
39.46438799573069,491501531648239
39.46438799573069,491501631648239
39.46438799573069,491501731648239
39.46438799573069,491501831648239
39.46438799573069,491501931648239
39.46438799573069,491502031648239
39.46438799573069,491502131648239
39.46438799573069,491502231648239
39.46438799573069,491502331648239
39.46438799573069,491502431648239
39.46438799573069,491502531648239
39.46438799573069,491502631648239
39.46438799573069,491502731648239
39.46438799573069,491502831648239
39.46438799573069,491502931648239
39.46438799573069,491503031648239
39.46438799573069,491503131648239
39.46438799573069,491503231648239
39.46438799573069,491503331648239
39.46438799573069,491503431648239
39.46438799573069,491503531648239
39.46438799573069,491503631648239
39.46438799573069,491503731648239
39.46438799573069,491503831648239
39.46438799573069,491503931648239
39.46438799573069,491504031648239
39.46438799573069,491504131648239
39.46438799573069,491504231648239
39.46438799573069,491504331648239
39.46438799573069,491504431648239
39.46438799573069,491504531648239
39.46438799573069,491504631648239
39.46438799573069,491504731648239
39.46438799573069,491504831648239
39.46438799573069,491504931648239
39.46438799573069,491505031648239
40.32721427828306,491505131648239
40.97364906381366,491505231648239
41.03012513892118,491505331648239
41.10278986517993,491505431648239
41.296594210411776,491505531648239
40.767797855322996,491505631648239
40.871761695971124,491505731648239
40.792634733222606,491505831648239
40.886145433661,491505931648239
40.480986602791205,491506031648239
39.14268448769526,491506131648239
38.686642518680415,491506231648239
38.515244891609065,491506331648239
37.777645295036606,491506431648239
37.541589357372345,491506531648239
37.71931456532015,491506631648239
37.28728732261778,491506731648239
37.54814117979514,491506831648239
37.996952984643386,491506931648239
37.77095416960297,491507031648239
37.77095416960297,491507131648239
37.73878373159359,491507231648239
38.244190876045714,491507331648239
38.051977519416155,491507431648239
37.584712644910354,491507531648239
38.21035773547864,491507631648239
38.61871242381483,491507731648239
39.70937723773688,491507831648239
40.843448286189314,491507931648239
41.00799805210087,491508031648239
41.87996810910158,491508131648239
41.62726658738959,491508231648239
41.42625053275243,491508331648239
41.415048919122114,491508431648239
42.12294943525723,491508531648239
41.715809800076,491508631648239
42.0557344969282,491508731648239
42.09077633343296,491508831648239
42.820479993212786,491508931648239
43.03032234559108,491509031648239
42.936423306138416,491509131648239
43.112998328213386,491509231648239
44.32752846078942,491509331648239
44.258782157625134,491509431648239
44.4108519361617,491509531648239
45.1845495767954,491509631648239
45.78603623448517,491509731648239
45.818601243033626,491509831648239
45.91902211989601,491509931648239
46.48133910012122,491510031648239
46.2401608135039,491510131648239
46.455710345117744,491510231648239
47.29591360405545,491510331648239
47.42556420947125,491510431648239
46.627361278550644,491510531648239
46.7106214797189,491510631648239
46.52726127658184,491510731648239
46.360104900577376,491510831648239
46.44403717261893,491510931648239
46.32252494230382,491511031648239
45.241110557450895,491511131648239
44.36010135528926,491511231648239
44.77374461531638,491511331648239
44.56745845541439,491511431648239
43.687595563017304,491511531648239
42.46674271442257,491511631648239
42.18015262724541,491511731648239
42.29138241418345,491511831648239
42.19389669212758,491511931648239
42.32247804954528,491512031648239
41.13684027216899,491512131648239
41.33046325052847,491512231648239
41.87857164453543,491512331648239
42.027354280337406,491512431648239
41.21279513388826,491512531648239
41.22842311587705,491512631648239
41.324630224685144,491512731648239
41.33290037396419,491512831648239
41.04317428994371,491512931648239
41.88790482251308,491513031648239
40.94284807414948,491513131648239
39.83437268310609,491513231648239
40.43060430362658,491513331648239
40.46249063992496,491513431648239
40.2395414481169,491513531648239
40.304456197878096,491513631648239
40.193450215746836,491513731648239
40.032928031892915,491513831648239
40.25031128878523,491513931648239
40.6600451319089,491514031648239
40.35586900488395,491514131648239
39.99468187897591,491514231648239
39.833233957845515,491514331648239
39.84906537150303,491514431648239
39.477244608741614,491514531648239
39.40091308020422,491514631648239
38.6778608947765,491514731648239
36.950565622441076,491514831648239
36.938019924606195,491514931648239
35.993582718907206,491515031648239
35.37083571823378,491515131648239
34.79541999059964,491515231648239
34.924854746174184,491515331648239
34.00891538281898,491515431648239
33.13295641824292,491515531648239
32.53054085764074,491515631648239
32.54769091255611,491515731648239
32.37191503063425,491515831648239
32.25499939361723,491515931648239
31.9774876145673,491516031648239
31.5431008123325,491516131648239
30.377286565309323,491516231648239
30.29667642458686,491516331648239
30.45819385521049,491516431648239
29.29878951774901,491516531648239
27.847717097733998,491516631648239
27.79367020434115,491516731648239
27.812568679722645,491516831648239
27.46538985602098,491516931648239
27.24765807096659,491517031648239
26.46301178316909,491517131648239
26.55076861393389,491517231648239
25.67730213652538,491517331648239
25.16685230736083,491517431648239
25.203651807837414,491517531648239
25.186158176043712,491517631648239
25.17237548843397,491517731648239
25.439839416787933,491517831648239
27.225062592530794,491517931648239
27.381349547983202,491518031648239
27.484513940385686,491518131648239
27.810600588799247,491518231648239
28.616573683268523,491518331648239
29.40983286681997,491518431648239
30.823380157985977,491518531648239
31.295471490164676,491518631648239
31.67035136338764,491518731648239
31.911623908330238,491518831648239
34.686769928563834,491518931648239
34.35566808308693,491519031648239
34.72427223907259,491519131648239
34.93883078119947,491519231648239
35.727025978879674,491519331648239
37.18859999633307,491519431648239
37.33217254094983,491519531648239
37.85588449315003,491519631648239
38.926277447226454,491519731648239
38.823987631366315,491519831648239
39.110548595527064,491519931648239
39.38832749528872,491520031648239
39.50303559665515,491520131648239
40.95041225403351,491520231648239
41.09745785489839,491520331648239
40.93994584621085,491520431648239
42.258972188244286,491520531648239
42.66117791042455,491520631648239
42.84842815239075,491520731648239
43.05420544090955,491520831648239
44.34145741122864,491520931648239
44.19981105348499,491521031648239
44.2295529789057,491521131648239
44.47243747946188,491521231648239
45.10582181094207,491521331648239
45.22177303449715,491521431648239
45.79362650120002,491521531648239
45.82473609054003,491521631648239
45.771573934572594,491521731648239
45.69718258200877,491521831648239
46.23462660386719,491521931648239
46.116791450510135,491522031648239
46.194540113773826,491522131648239
46.3867479559228,491522231648239
46.2305566772149,491522331648239
46.07035511069103,491522431648239
45.53224627962956,491522531648239
45.931161831377935,491522631648239
46.167938657350085,491522731648239
46.136760266704094,491522831648239
46.374498149267914,491522931648239
46.94625329878716,491523031648239
45.867958541280956,491523131648239
45.08430234401062,491523231648239
45.00367221450625,491523331648239
44.488209686941346,491523431648239
44.275704034455494,491523531648239
41.960495759471755,491523631648239
41.992655841694834,491523731648239
41.99831649467518,491523831648239
41.932301327860465,491523931648239
41.85141886333095,491524031648239
41.05327666447399,491524131648239
40.41179758540068,491524231648239
40.42933204268231,491524331648239
40.55276803425948,491524431648239
40.54988993700154,491524531648239
39.95364209063634,491524631648239
40.028920190288474,491524731648239
40.386675515035776,491524831648239
40.09571769780541,491524931648239
40.519567823901944,491525031648239
39.620731145783644,491525131648239
39.91415399368131,491525231648239
40.31236116247438,491525331648239
40.47137284808625,491525431648239
40.80387637793855,491525531648239
40.78348187047823,491525631648239
40.76905899658178,491525731648239
40.82162610235483,491525831648239
41.10229319195319,491525931648239
41.86231987621984,491526031648239
42.36399119790403,491526131648239
40.495790406494955,491526231648239
41.16975123043758,491526331648239
41.1201505033713,491526431648239
40.95799240686101,491526531648239
40.72815670254528,491526631648239
40.72815670254528,491526731648239
40.70615826774529,491526831648239
40.39898597490393,491526931648239
40.3733639281836,491527031648239
40.25899655124212,491527131648239
40.23313038876015,491527231648239
40.50750870276081,491527331648239
41.41541003904094,491527431648239
41.81454390183789,491527531648239
42.036080912933926,491527631648239
42.344366392006116,491527731648239
43.69300609362846,491527831648239
44.4153279536956,491527931648239
44.2205343411229,491528031648239
45.05440914582935,491528131648239
44.943227551197616,491528231648239
45.186452982704196,491528331648239
45.40588345551837,491528431648239
45.067710320942076,491528531648239
45.205770066741,491528631648239
45.15525896099295,491528731648239
45.27775178509255,491528831648239
46.13196257060926,491528931648239
45.6649466005531,491529031648239
45.75738315362417,491529131648239
44.327196994572574,491529231648239
44.20944957502928,491529331648239
43.992720390845165,491529431648239
44.0441344346703,491529531648239
43.88572520468042,491529631648239
43.69565159538625,491529731648239
43.58569549222224,491529831648239
43.15346932948958,491529931648239
42.831935415906074,491530031648239
42.804667870174946,491530131648239
42.34249244001085,491530231648239
42.19825672407101,491530331648239
42.202634156119046,491530431648239
42.34249244001085,491530531648239
41.97709035255127,491530631648239
41.88660913425175,491530731648239
42.65711223275042,491530831648239
43.41456778919054,491530931648239
42.775363852073625,491531031648239
42.92472018114631,491531131648239
42.79631006153914,491531231648239
42.804258541383334,491531331648239
42.59811858025703,491531431648239
41.4865816263579,491531531648239
41.63188910716588,491531631648239
41.689298017807225,491531731648239
41.58878898951257,491531831648239
40.718827958818125,491531931648239
40.0857668297247,491532031648239
40.01106658990897,491532131648239
39.32964491452333,491532231648239
37.859367698262,491532331648239
36.81262368448754,491532431648239
37.29710665651069,491532531648239
36.027411594566146,491532631648239
36.176401747995556,491532731648239
35.85680887965015,491532831648239
35.94575206872581,491532931648239
35.93401290815425,491533031648239
