acc,time
9.76332982339993,405276180501280
9.76332982339993,405276280501280
9.80317778282902,405276380501280
9.750318361232713,405276480501280
9.785535190094482,405276580501280
9.761252984078059,405276680501280
9.767968794959103,405276780501280
9.774275633956538,405276880501280
9.795714876819835,405276980501280
9.779130734542584,405277080501280
9.779011421749358,405277180501280
9.764557023806148,405277280501280
9.765551243628696,405277380501280
9.770191194689431,405277480501280
9.7691555980855,405277580501280
9.776638512507027,405277680501280
9.763072389757557,405277780501280
9.79409853303489,405277880501280
9.766052263069586,405277980501280
9.78240226919319,405278080501280
9.768457383481708,405278180501280
9.77357026285283,405278280501280
9.76902998839109,405278380501280
9.792873935363007,405278480501280
9.761186948448351,405278580501280
9.774700810657148,405278680501280
9.774196057611146,405278780501280
9.770873886782105,405278880501280
9.767811114271966,405278980501280
9.78835035391014,405279080501280
9.77739183813175,405279180501280
9.775811173747497,405279280501280
9.769617786958458,405279380501280
9.758300991630405,405279480501280
9.769490926234054,405279580501280
9.766327314637673,405279680501280
9.789263858054138,405279780501280
9.785000239709909,405279880501280
9.751400937429914,405279980501280
9.766532691931056,405280080501280
9.773302580564946,405280180501280
9.759712472486257,405280280501280
9.785106840995985,405280380501280
9.756987314555449,405280480501280
9.766563731438877,405280580501280
9.750275437652999,405280680501280
9.77980067578775,405280780501280
9.77824410411227,405280880501280
9.788426628925356,405280980501280
9.787763353117292,405281080501280
9.750877105824538,405281180501280
9.789215665120961,405281280501280
9.773009985919083,405281380501280
9.798983297601447,405281480501280
9.789569407204922,405281580501280
9.774872174019212,405281680501280
9.745462929801317,405281780501280
9.801188403007737,405281880501280
9.77150569520584,405281980501280
9.76671169281785,405282080501280
9.737159096129371,405282180501280
9.789893542825821,405282280501280
9.753693721678161,405282380501280
9.788019132286365,405282480501280
9.810571154951665,405282580501280
9.778357278941677,405282680501280
9.808123321504711,405282780501280
9.748238627440983,405282880501280
9.790065084760977,405282980501280
9.79457496307144,405283080501280
9.767702066258781,405283180501280
9.787200913863353,405283280501280
9.748371254878949,405283380501280
9.793645364420234,405283480501280
9.812947426958264,405283580501280
9.730270447133353,405283680501280
9.772872679706724,405283780501280
9.798601545223303,405283880501280
9.775188036101762,405283980501280
9.764928994612134,405284080501280
9.774014727106525,405284180501280
9.80376625438536,405284280501280
9.764639502620184,405284380501280
9.816369168585958,405284480501280
9.781167452628573,405284580501280
9.768476187958147,405284680501280
9.758730053990138,405284780501280
9.836689370673962,405284880501280
9.844396391123258,405284980501280
9.71357141171452,405285080501280
9.791539186940971,405285180501280
9.734741820845606,405285280501280
9.753892960488097,405285380501280
9.768956356578672,405285480501280
9.804927645953926,405285580501280
9.807994837714144,405285680501280
9.748190035822,405285780501280
9.75635835098828,405285880501280
9.841188455906984,405285980501280
9.774816589032078,405286080501280
9.83486428428048,405286180501280
9.826292455743653,405286280501280
9.89182670215061,405286380501280
9.88354940805092,405286480501280
9.810021965858327,405286580501280
9.813959190688607,405286680501280
9.796160544826002,405286780501280
9.785900421191798,405286880501280
9.82939202117376,405286980501280
9.814533320400523,405287080501280
9.802441968231767,405287180501280
9.767468940738992,405287280501280
9.813550189219729,405287380501280
9.85339009250098,405287480501280
9.7098133593303,405287580501280
9.866108948973778,405287680501280
10.010414207038474,405287780501280
9.760364573815277,405287880501280
9.84799783987215,405287980501280
9.826226954778825,405288080501280
9.789064982111988,405288180501280
9.76067262977585,405288280501280
